PO_LINE_ID,PO_ID,PART_ID,QUANTITY,UNIT_PRICE,PROMISE_DATE
44776,14926,23072,924.00,472.44,2024-03-29
44777,14926,9915,243.00,63.60,2025-03-10
44778,14926,3153,662.00,292.39,2025-10-14
44779,14927,10316,809.00,498.44,2025-02-18
44780,14927,29539,236.00,418.19,2026-06-25
44781,14927,29120,722.00,162.74,2024-08-08
44782,14928,23096,380.00,305.78,2023-07-11
44783,14928,5501,569.00,461.98,2023-09-19
44784,14928,28765,392.00,500.47,2025-08-21
44785,14929,24292,10.00,173.67,2026-07-22
44786,14929,19959,748.00,19.09,2026-09-11
44787,14929,14796,793.00,15.78,2023-04-17
44788,14930,5122,514.00,12.00,2026-07-25
44789,14930,7902,44.00,223.96,2023-11-26
44790,14930,25246,392.00,346.54,2025-02-01
44791,14931,8027,603.00,314.36,2026-03-04
44792,14931,26043,130.00,15.66,2025-10-14
44793,14931,17334,720.00,160.05,2025-10-20
44794,14932,9681,299.00,24.39,2026-05-05
44795,14932,16491,496.00,470.13,2025-05-21
44796,14932,10778,64.00,51.42,2025-01-12
44797,14933,9420,813.00,64.50,2023-12-24
44798,14933,29927,492.00,441.03,2026-03-12
44799,14933,24977,561.00,353.11,2023-02-22
44800,14934,28027,814.00,311.82,2024-08-13
44801,14934,24906,602.00,240.22,2023-02-21
44802,14934,17926,331.00,258.82,2024-02-25
44803,14935,4351,451.00,302.93,2024-12-03
44804,14935,5341,344.00,444.13,2023-08-15
44805,14935,23251,23.00,207.93,2024-10-11
44806,14936,21162,882.00,417.78,2024-02-14
44807,14936,21974,390.00,124.28,2024-10-16
44808,14936,12620,40.00,311.69,2025-02-01
44809,14937,26135,558.00,372.47,2023-05-22
44810,14937,21449,485.00,200.33,2026-01-15
44811,14937,606,898.00,98.70,2023-11-18
44812,14938,15291,549.00,2.75,2026-09-24
44813,14938,17306,74.00,336.57,2024-03-08
44814,14938,29047,861.00,486.66,2023-08-31
44815,14939,19185,303.00,305.11,2024-04-27
44816,14939,19270,514.00,59.53,2025-07-29
44817,14939,13953,995.00,353.52,2023-05-30
44818,14940,12836,19.00,371.96,2026-07-25
44819,14940,326,496.00,163.12,2025-08-08
44820,14940,3349,690.00,178.87,2026-06-19
44821,14941,22761,668.00,116.29,2025-08-21
44822,14941,25007,921.00,338.06,2025-02-23
44823,14941,13841,978.00,126.00,2024-08-07
44824,14942,26810,430.00,417.89,2024-12-31
44825,14942,16871,561.00,371.53,2024-06-10
44826,14942,15656,744.00,215.28,2026-11-01
44827,14943,12905,255.00,346.00,2025-10-13
44828,14943,11858,353.00,137.66,2026-06-11
44829,14943,2969,94.00,267.80,2024-03-19
44830,14944,26473,958.00,485.15,2026-04-29
44831,14944,15017,483.00,231.80,2023-05-31
44832,14944,8605,15.00,347.77,2025-01-29
44833,14945,1157,334.00,442.10,2023-05-19
44834,14945,19603,228.00,83.17,2024-08-09
44835,14945,25481,200.00,177.68,2025-08-07
44836,14946,27378,354.00,312.70,2024-06-23
44837,14946,24301,867.00,466.33,2025-07-27
44838,14946,8832,153.00,18.48,2026-08-11
44839,14947,18665,321.00,298.78,2026-03-09
44840,14947,16174,462.00,224.48,2026-05-27
44841,14947,27103,120.00,262.01,2023-08-04
44842,14948,17684,429.00,156.66,2026-04-10
44843,14948,1216,178.00,10.81,2025-05-03
44844,14948,16368,760.00,227.25,2024-10-27
44845,14949,20743,46.00,395.95,2024-01-22
44846,14949,27501,817.00,494.72,2026-09-10
44847,14949,12917,906.00,104.57,2023-07-02
44848,14950,3547,583.00,291.39,2023-09-05
44849,14950,9222,517.00,246.75,2024-10-26
44850,14950,25844,220.00,368.55,2023-12-27
44851,14951,20607,84.00,222.64,2024-07-21
44852,14951,1407,502.00,359.14,2025-07-07
44853,14951,19024,844.00,306.46,2024-02-23
44854,14952,2160,646.00,308.20,2023-12-09
44855,14952,29395,825.00,291.79,2026-03-31
44856,14952,11249,591.00,124.17,2023-07-24
44857,14953,832,683.00,248.52,2023-04-29
44858,14953,5719,589.00,167.31,2023-09-12
44859,14953,25503,844.00,496.62,2026-05-06
44860,14954,26224,358.00,479.13,2026-08-14
44861,14954,3164,981.00,378.34,2023-08-07
44862,14954,25309,490.00,464.60,2026-06-10
44863,14955,2242,324.00,486.74,2025-11-20
44864,14955,21912,316.00,121.79,2024-02-21
44865,14955,26159,261.00,66.01,2024-10-19
44866,14956,21704,873.00,361.05,2024-02-22
44867,14956,3294,508.00,219.62,2023-07-04
44868,14956,28731,539.00,381.73,2024-05-16
44869,14957,6629,432.00,282.36,2023-05-12
44870,14957,24432,789.00,348.96,2026-01-18
44871,14957,10705,10.00,410.17,2026-04-05
44872,14958,1721,547.00,352.56,2024-05-13
44873,14958,26920,722.00,429.28,2023-06-26
44874,14958,21654,442.00,152.75,2024-06-22
44875,14959,29681,468.00,258.31,2026-03-26
44876,14959,21808,716.00,288.65,2024-09-23
44877,14959,15100,426.00,136.43,2026-03-03
44878,14960,12619,349.00,189.49,2025-04-07
44879,14960,16317,863.00,181.88,2023-08-20
44880,14960,6713,801.00,245.25,2026-01-11
44881,14961,27737,769.00,127.33,2023-01-28
44882,14961,25701,816.00,294.15,2024-07-21
44883,14961,21492,544.00,277.39,2025-09-15
44884,14962,2352,788.00,156.71,2023-04-13
44885,14962,24634,927.00,417.34,2025-06-18
44886,14962,1230,669.00,132.47,2026-01-22
44887,14963,3302,714.00,71.47,2023-08-25
44888,14963,20679,699.00,377.38,2025-01-22
44889,14963,23526,234.00,133.41,2023-05-16
44890,14964,23132,480.00,197.09,2026-05-08
44891,14964,12539,622.00,444.36,2026-09-18
44892,14964,6193,388.00,57.18,2025-03-15
44893,14965,11750,252.00,447.78,2025-01-01
44894,14965,19633,672.00,417.00,2025-04-28
44895,14965,26290,425.00,402.24,2024-12-04
44896,14966,29211,292.00,490.82,2024-06-17
44897,14966,7935,717.00,107.34,2025-12-04
44898,14966,29161,819.00,9.47,2023-08-02
44899,14967,16022,626.00,151.30,2025-01-05
44900,14967,29834,335.00,307.82,2024-12-26
44901,14967,19491,938.00,286.31,2024-05-23
44902,14968,2783,383.00,26.87,2023-12-18
44903,14968,661,479.00,126.92,2025-06-06
44904,14968,23032,878.00,498.38,2025-01-16
44905,14969,24802,925.00,293.65,2024-12-29
44906,14969,24144,707.00,376.03,2024-10-08
44907,14969,692,318.00,145.18,2025-11-17
44908,14970,4773,705.00,287.09,2026-03-07
44909,14970,18479,534.00,238.04,2026-08-03
44910,14970,6518,403.00,51.58,2024-03-20
44911,14971,26290,869.00,195.62,2025-04-24
44912,14971,18069,209.00,325.41,2026-03-25
44913,14971,26901,397.00,303.12,2023-04-09
44914,14972,13104,271.00,97.48,2025-07-07
44915,14972,13759,972.00,416.36,2025-10-31
44916,14972,9292,264.00,296.08,2025-11-25
44917,14973,19428,601.00,330.23,2024-11-17
44918,14973,13398,534.00,384.89,2023-03-03
44919,14973,29044,94.00,212.27,2024-03-23
44920,14974,8555,820.00,153.33,2025-06-14
44921,14974,28745,610.00,499.15,2026-10-05
44922,14974,8381,473.00,142.59,2026-09-06
44923,14975,15804,285.00,183.14,2023-12-14
44924,14975,28044,201.00,223.00,2024-07-07
44925,14975,8075,188.00,4.37,2026-07-10
44926,14976,10637,639.00,210.62,2024-12-31
44927,14976,1816,483.00,80.48,2025-06-08
44928,14976,13368,306.00,135.09,2024-05-15
44929,14977,576,218.00,206.92,2025-09-20
44930,14977,8479,256.00,160.58,2025-09-03
44931,14977,19350,476.00,426.09,2025-01-06
44932,14978,1704,63.00,302.12,2026-02-01
44933,14978,10505,813.00,277.21,2023-04-11
44934,14978,6132,429.00,394.57,2023-09-12
44935,14979,27847,826.00,17.99,2024-03-24
44936,14979,23461,771.00,104.82,2024-01-19
44937,14979,21099,960.00,400.19,2023-07-13
44938,14980,28433,350.00,156.17,2024-07-31
44939,14980,19378,641.00,116.74,2024-11-30
44940,14980,18702,644.00,84.14,2023-02-07
44941,14981,2097,930.00,30.58,2023-05-23
44942,14981,12181,238.00,468.34,2024-04-27
44943,14981,21777,456.00,433.19,2023-06-27
44944,14982,16879,151.00,249.74,2025-04-30
44945,14982,24510,113.00,261.65,2026-09-08
44946,14982,4303,431.00,256.42,2026-05-18
44947,14983,143,764.00,42.57,2023-05-19
44948,14983,8571,203.00,256.20,2024-07-14
44949,14983,22090,582.00,49.64,2023-07-09
44950,14984,22742,957.00,106.65,2025-12-17
44951,14984,19063,815.00,355.69,2026-04-01
44952,14984,15132,506.00,216.13,2026-06-19
44953,14985,24180,253.00,333.05,2024-10-04
44954,14985,15794,254.00,451.82,2026-08-24
44955,14985,21493,578.00,0.96,2026-08-18
44956,14986,3126,174.00,453.76,2026-04-15
44957,14986,12644,396.00,376.06,2023-04-05
44958,14986,5026,129.00,370.25,2023-12-28
44959,14987,13319,340.00,198.03,2025-08-29
44960,14987,26290,341.00,94.83,2023-09-14
44961,14987,4391,904.00,39.03,2023-08-07
44962,14988,18264,42.00,308.27,2025-12-23
44963,14988,18187,202.00,445.78,2023-09-26
44964,14988,25172,533.00,307.62,2025-11-27
44965,14989,5805,277.00,8.08,2026-10-10
44966,14989,174,604.00,201.36,2023-03-14
44967,14989,11999,205.00,371.18,2024-02-09
44968,14990,27427,531.00,497.61,2025-01-11
44969,14990,20405,782.00,329.38,2026-02-10
44970,14990,4866,622.00,274.21,2023-08-15
44971,14991,15270,487.00,329.82,2024-04-01
44972,14991,16556,270.00,65.95,2024-04-18
44973,14991,19101,982.00,268.66,2026-02-09
44974,14992,4829,198.00,179.37,2026-03-26
44975,14992,28770,263.00,211.19,2023-05-30
44976,14992,463,283.00,482.60,2026-02-18
44977,14993,11329,901.00,330.10,2026-01-01
44978,14993,4979,643.00,10.25,2026-10-01
44979,14993,20240,686.00,464.74,2023-06-04
44980,14994,27789,367.00,317.93,2024-07-16
44981,14994,18710,305.00,273.67,2023-11-15
44982,14994,25298,708.00,310.73,2024-07-05
44983,14995,28027,172.00,267.13,2026-09-26
44984,14995,4216,647.00,189.82,2026-07-11
44985,14995,12803,342.00,92.56,2026-04-20
44986,14996,29156,947.00,73.24,2023-07-19
44987,14996,3028,919.00,19.59,2025-05-31
44988,14996,15797,101.00,42.49,2025-11-27
44989,14997,17458,644.00,257.34,2023-09-05
44990,14997,6732,696.00,268.21,2024-03-13
44991,14997,23627,851.00,150.06,2023-08-12
44992,14998,398,508.00,49.96,2025-05-31
44993,14998,19051,789.00,6.40,2024-02-05
44994,14998,8241,348.00,100.71,2024-11-21
44995,14999,8185,665.00,233.95,2025-04-19
44996,14999,22970,718.00,447.28,2026-05-09
44997,14999,27294,887.00,483.99,2023-07-23
44998,15000,19731,132.00,7.83,2023-08-13
44999,15000,18199,897.00,287.12,2025-08-15
45000,15000,9933,620.00,277.17,2024-01-25
45001,15001,9619,515.00,244.22,2026-07-14
45002,15001,15583,773.00,9.48,2024-01-30
45003,15001,6620,500.00,252.39,2025-01-06
45004,15002,24545,387.00,485.76,2026-01-06
45005,15002,10983,219.00,62.81,2025-07-08
45006,15002,18967,31.00,340.18,2026-02-05
45007,15003,18334,882.00,168.78,2024-12-10
45008,15003,14434,11.00,80.18,2023-11-08
45009,15003,16212,902.00,323.68,2024-06-04
45010,15004,18927,830.00,268.92,2026-05-25
45011,15004,7337,659.00,257.60,2023-08-07
45012,15004,10326,90.00,242.26,2023-08-19
45013,15005,20929,308.00,4.50,2024-02-11
45014,15005,9503,640.00,465.83,2023-07-16
45015,15005,13962,375.00,341.82,2024-12-23
45016,15006,11074,106.00,263.74,2025-06-16
45017,15006,1090,623.00,107.59,2024-12-17
45018,15006,1777,981.00,69.42,2025-09-08
45019,15007,23867,264.00,185.56,2025-10-22
45020,15007,3164,295.00,3.85,2024-05-26
45021,15007,9310,70.00,160.50,2025-09-27
45022,15008,17206,556.00,46.87,2026-07-02
45023,15008,22194,221.00,132.39,2024-12-19
45024,15008,6308,60.00,137.04,2025-06-25
45025,15009,9714,474.00,457.00,2023-05-22
45026,15009,5781,382.00,32.44,2026-01-20
45027,15009,3100,275.00,139.09,2025-02-21
45028,15010,1752,229.00,254.17,2025-10-28
45029,15010,8451,525.00,423.05,2026-11-21
45030,15010,11250,972.00,111.12,2024-06-17
45031,15011,1365,28.00,368.42,2024-12-03
45032,15011,12055,519.00,373.91,2023-12-31
45033,15011,4931,871.00,278.02,2024-08-03
45034,15012,24288,754.00,428.70,2024-10-12
45035,15012,9899,602.00,240.23,2026-10-11
45036,15012,7273,351.00,101.82,2023-05-08
45037,15013,23017,211.00,179.80,2023-01-31
45038,15013,26745,459.00,354.01,2024-03-29
45039,15013,22461,304.00,304.27,2024-03-04
45040,15014,21432,323.00,357.08,2023-10-04
45041,15014,27184,491.00,259.71,2023-07-01
45042,15014,15348,359.00,207.47,2026-09-07
45043,15015,8570,698.00,248.13,2025-10-29
45044,15015,22233,378.00,181.29,2024-03-01
45045,15015,17681,212.00,339.12,2024-08-18
45046,15016,21351,605.00,20.08,2023-11-01
45047,15016,19771,306.00,102.36,2025-02-20
45048,15016,14043,721.00,393.93,2025-10-23
45049,15017,3124,219.00,397.68,2025-01-13
45050,15017,20715,979.00,269.29,2025-07-02
45051,15017,18706,191.00,278.88,2025-03-31
45052,15018,15800,774.00,98.96,2024-06-27
45053,15018,29850,666.00,59.86,2023-09-04
45054,15018,15814,655.00,35.58,2025-05-17
45055,15019,1899,910.00,114.82,2024-02-29
45056,15019,820,113.00,250.87,2026-09-08
45057,15019,1040,59.00,460.28,2026-02-18
45058,15020,9397,503.00,427.97,2023-08-27
45059,15020,1858,723.00,478.23,2026-11-10
45060,15020,8801,253.00,480.09,2025-02-09
45061,15021,13955,405.00,176.35,2023-08-24
45062,15021,8417,292.00,121.52,2025-01-07
45063,15021,21065,416.00,450.01,2024-03-28
45064,15022,26494,899.00,349.41,2025-07-10
45065,15022,28378,620.00,36.67,2025-03-06
45066,15022,23679,656.00,102.10,2025-08-01
45067,15023,22770,975.00,168.60,2026-09-08
45068,15023,10347,269.00,39.39,2024-05-05
45069,15023,23891,836.00,20.23,2024-06-19
45070,15024,19457,669.00,261.60,2024-10-06
45071,15024,29515,366.00,128.89,2023-04-16
45072,15024,18440,708.00,65.90,2026-05-25
45073,15025,28354,760.00,279.36,2024-07-09
45074,15025,11386,881.00,130.36,2025-04-07
45075,15025,29869,915.00,452.39,2026-09-23
45076,15026,1247,589.00,360.13,2023-07-02
45077,15026,29611,857.00,440.81,2024-04-30
45078,15026,13405,443.00,311.44,2026-03-30
45079,15027,5968,365.00,114.46,2025-06-04
45080,15027,25052,792.00,462.14,2024-02-14
45081,15027,7082,404.00,171.87,2026-05-19
45082,15028,408,666.00,349.16,2024-11-22
45083,15028,2917,825.00,462.29,2025-05-03
45084,15028,4256,901.00,83.04,2026-08-09
45085,15029,29147,333.00,112.31,2023-06-21
45086,15029,8941,442.00,321.84,2023-04-02
45087,15029,22601,648.00,128.02,2025-05-03
45088,15030,14413,934.00,42.56,2025-09-24
45089,15030,22240,675.00,397.49,2023-07-28
45090,15030,14433,389.00,198.94,2026-09-20
45091,15031,20193,421.00,397.93,2024-06-02
45092,15031,9492,509.00,75.52,2023-03-27
45093,15031,360,560.00,386.71,2026-07-28
45094,15032,12052,962.00,313.71,2024-03-01
45095,15032,4725,618.00,28.76,2025-05-26
45096,15032,10185,368.00,89.08,2025-03-17
45097,15033,4225,959.00,494.33,2025-03-17
45098,15033,2516,788.00,94.40,2026-05-26
45099,15033,9187,779.00,143.77,2025-04-24
45100,15034,21021,669.00,185.79,2024-02-18
45101,15034,11847,251.00,313.83,2023-03-24
45102,15034,28968,432.00,107.09,2025-12-02
45103,15035,2096,405.00,198.42,2024-05-16
45104,15035,7375,620.00,370.30,2023-06-10
45105,15035,3314,494.00,40.57,2026-08-15
45106,15036,23520,761.00,403.09,2024-04-15
45107,15036,23386,337.00,371.62,2023-06-02
45108,15036,844,47.00,499.77,2026-10-12
45109,15037,23914,829.00,479.39,2025-09-27
45110,15037,2996,630.00,301.04,2025-04-07
45111,15037,17678,236.00,146.28,2025-09-01
45112,15038,1469,525.00,10.37,2025-01-29
45113,15038,339,377.00,217.10,2023-09-18
45114,15038,1141,613.00,372.52,2025-03-08
45115,15039,12985,850.00,301.00,2025-07-12
45116,15039,2930,92.00,195.51,2025-03-31
45117,15039,29703,928.00,134.43,2023-06-24
45118,15040,3813,715.00,44.17,2026-02-23
45119,15040,157,634.00,471.64,2024-07-15
45120,15040,23397,693.00,148.99,2026-09-21
45121,15041,9742,766.00,17.16,2024-01-28
45122,15041,26528,172.00,62.06,2025-07-27
45123,15041,4281,667.00,22.36,2024-09-24
45124,15042,2044,452.00,288.04,2025-02-01
45125,15042,20468,172.00,418.91,2023-12-16
45126,15042,20671,603.00,348.60,2025-05-31
45127,15043,9619,480.00,392.43,2024-08-27
45128,15043,235,689.00,160.38,2026-04-23
45129,15043,11944,228.00,219.57,2025-10-06
45130,15044,23576,222.00,479.97,2026-10-15
45131,15044,158,162.00,161.73,2026-05-16
45132,15044,18330,663.00,339.16,2024-03-13
45133,15045,5431,905.00,332.50,2025-07-26
45134,15045,24568,470.00,79.83,2026-07-09
45135,15045,16361,163.00,274.78,2023-12-31
45136,15046,15107,365.00,126.34,2024-01-05
45137,15046,2726,105.00,269.54,2023-02-03
45138,15046,539,134.00,46.06,2023-06-19
45139,15047,23608,678.00,179.03,2023-09-01
45140,15047,2874,433.00,58.75,2024-09-02
45141,15047,22343,507.00,140.15,2025-06-21
45142,15048,6445,135.00,121.93,2026-01-30
45143,15048,29455,135.00,483.87,2025-12-22
45144,15048,13134,187.00,85.57,2026-09-26
45145,15049,1704,343.00,231.90,2025-05-23
45146,15049,8527,41.00,305.67,2023-07-04
45147,15049,9706,927.00,439.64,2024-06-09
45148,15050,12621,348.00,384.68,2026-09-14
45149,15050,25846,835.00,310.31,2025-11-01
45150,15050,18402,283.00,491.75,2023-02-16
45151,15051,7837,822.00,458.21,2023-08-15
45152,15051,5469,620.00,188.93,2023-03-06
45153,15051,4237,636.00,33.37,2024-08-29
45154,15052,23917,879.00,295.90,2026-09-24
45155,15052,6781,58.00,76.84,2023-09-15
45156,15052,17191,812.00,298.17,2024-04-30
45157,15053,5446,124.00,170.04,2025-02-15
45158,15053,11182,325.00,151.00,2026-06-26
45159,15053,19086,30.00,264.69,2025-11-23
45160,15054,17481,216.00,284.63,2026-05-26
45161,15054,1541,36.00,360.43,2023-10-02
45162,15054,13883,598.00,433.83,2024-12-16
45163,15055,23021,739.00,368.60,2023-09-12
45164,15055,16440,869.00,123.34,2023-11-15
45165,15055,6677,136.00,448.49,2026-02-27
45166,15056,4452,747.00,351.55,2026-05-02
45167,15056,17611,692.00,337.89,2023-09-08
45168,15056,8361,249.00,362.29,2025-10-27
45169,15057,16670,208.00,316.95,2024-01-23
45170,15057,29741,600.00,83.04,2026-09-04
45171,15057,2693,753.00,427.89,2024-05-22
45172,15058,10092,559.00,444.02,2025-02-02
45173,15058,25939,799.00,436.15,2025-11-19
45174,15058,120,261.00,176.89,2025-09-27
45175,15059,28422,290.00,135.51,2025-01-12
45176,15059,16740,873.00,311.33,2024-06-11
45177,15059,11895,297.00,453.00,2026-01-28
45178,15060,21515,389.00,116.27,2026-10-14
45179,15060,20323,952.00,151.86,2025-03-14
45180,15060,15187,158.00,39.63,2026-07-10
45181,15061,12616,20.00,94.33,2026-07-03
45182,15061,5175,616.00,76.53,2026-01-20
45183,15061,2785,782.00,81.94,2025-03-29
45184,15062,1532,733.00,359.42,2023-12-25
45185,15062,17122,57.00,338.41,2024-05-06
45186,15062,10570,128.00,7.18,2023-09-23
45187,15063,2348,992.00,69.61,2025-09-07
45188,15063,14296,51.00,208.93,2024-02-03
45189,15063,27044,680.00,443.67,2025-01-13
45190,15064,25731,942.00,182.05,2024-05-09
45191,15064,10138,691.00,339.15,2024-11-29
45192,15064,25323,581.00,377.38,2026-02-13
45193,15065,15726,620.00,4.90,2023-12-04
45194,15065,14547,896.00,86.63,2023-04-20
45195,15065,22651,406.00,96.81,2023-07-13
45196,15066,10086,677.00,149.00,2025-07-10
45197,15066,5117,967.00,342.89,2026-01-16
45198,15066,19432,145.00,413.09,2024-06-09
45199,15067,4249,308.00,175.66,2025-03-10
45200,15067,1730,407.00,461.88,2025-04-27
45201,15067,16286,931.00,36.48,2025-08-18
45202,15068,15552,10.00,471.18,2025-01-28
45203,15068,772,424.00,79.19,2026-04-26
45204,15068,19377,112.00,52.39,2025-10-26
45205,15069,1948,839.00,313.97,2024-05-10
45206,15069,8642,932.00,242.31,2026-02-03
45207,15069,9128,726.00,56.54,2023-06-08
45208,15070,15296,299.00,421.09,2024-06-09
45209,15070,4399,294.00,319.21,2023-12-23
45210,15070,17841,379.00,276.82,2023-09-07
45211,15071,26188,36.00,465.66,2023-10-15
45212,15071,17457,980.00,143.06,2023-10-26
45213,15071,16501,592.00,330.39,2024-05-29
45214,15072,5110,250.00,175.71,2025-12-14
45215,15072,8788,898.00,150.49,2026-05-11
45216,15072,7083,197.00,67.11,2025-07-13
45217,15073,28592,453.00,158.86,2025-08-20
45218,15073,28627,958.00,54.13,2025-01-25
45219,15073,5165,260.00,393.51,2025-02-11
45220,15074,15384,72.00,469.86,2026-01-10
45221,15074,26843,785.00,112.23,2023-12-14
45222,15074,10617,78.00,452.61,2024-07-28
45223,15075,4073,737.00,310.98,2024-09-24
45224,15075,23747,899.00,278.61,2026-02-26
45225,15075,22148,422.00,181.47,2025-11-06
45226,15076,3816,995.00,250.12,2023-10-25
45227,15076,3999,672.00,186.45,2023-07-12
45228,15076,17470,828.00,320.90,2024-07-17
45229,15077,4477,364.00,82.91,2024-11-27
45230,15077,11311,731.00,492.14,2026-08-06
45231,15077,765,720.00,152.86,2023-10-04
45232,15078,24661,756.00,426.03,2023-02-13
45233,15078,7059,710.00,214.56,2023-09-14
45234,15078,28244,393.00,482.55,2024-08-05
45235,15079,458,994.00,11.29,2026-08-06
45236,15079,4544,288.00,240.23,2024-11-17
45237,15079,18101,968.00,391.27,2023-04-16
45238,15080,17161,472.00,335.14,2026-04-18
45239,15080,12798,465.00,267.57,2024-07-19
45240,15080,14245,22.00,167.84,2026-02-07
45241,15081,26723,151.00,358.69,2025-06-08
45242,15081,22468,651.00,290.78,2023-03-25
45243,15081,3332,195.00,463.68,2025-01-18
45244,15082,9379,306.00,8.32,2025-05-11
45245,15082,8010,910.00,439.27,2023-06-21
45246,15082,29826,307.00,222.66,2024-02-27
45247,15083,22107,355.00,24.89,2026-03-25
45248,15083,21922,201.00,229.87,2023-07-14
45249,15083,17314,146.00,298.06,2026-02-12
45250,15084,26866,997.00,105.46,2026-05-22
45251,15084,1386,448.00,482.85,2023-11-16
45252,15084,10009,44.00,177.97,2023-08-11
45253,15085,3539,181.00,14.11,2023-07-27
45254,15085,26916,435.00,16.36,2023-07-14
45255,15085,27922,30.00,82.69,2024-12-13
45256,15086,25668,407.00,95.18,2023-08-14
45257,15086,14877,609.00,27.37,2024-12-13
45258,15086,14999,750.00,250.19,2023-10-15
