SHIPMENT_LINE_ID,SHIPMENT_ID,ORDER_LINE_ID,PO_LINE_ID,QUANTITY
48160,12160,,37369,323.00
48161,12161,396,,135.00
48162,12162,,9216,436.00
48163,12163,1345,,13.00
48164,12164,,41870,344.00
48165,12165,11898,,497.00
48166,12166,,36249,313.00
48167,12167,30982,,378.00
48168,12168,,33363,56.00
48169,12169,39183,,344.00
48170,12170,,19378,419.00
48171,12171,28604,,497.00
48172,12172,,21596,285.00
48173,12173,8022,,44.00
48174,12174,,47113,29.00
48175,12175,6804,,238.00
48176,12176,,22594,93.00
48177,12177,8676,,323.00
48178,12178,,50861,354.00
48179,12179,15279,,464.00
48180,12180,,59867,305.00
48181,12181,8117,,141.00
48182,12182,,28941,33.00
48183,12183,30146,,191.00
48184,12184,,46725,114.00
48185,12185,15507,,158.00
48186,12186,,46837,450.00
48187,12187,37440,,473.00
48188,12188,,2874,361.00
48189,12189,22271,,342.00
48190,12190,,52061,216.00
48191,12191,22431,,404.00
48192,12192,,26087,345.00
48193,12193,19752,,447.00
48194,12194,,44824,298.00
48195,12195,26991,,173.00
48196,12196,,12422,188.00
48197,12197,38887,,489.00
48198,12198,,46255,355.00
48199,12199,30361,,65.00
48200,12200,,32448,433.00
48201,12201,19182,,266.00
48202,12202,,27412,188.00
48203,12203,21476,,189.00
48204,12204,,53987,46.00
48205,12205,26226,,306.00
48206,12206,,23471,172.00
48207,12207,1713,,464.00
48208,12208,,53061,290.00
48209,12209,13532,,424.00
48210,12210,,36022,101.00
48211,12211,38898,,71.00
48212,12212,,19855,310.00
48213,12213,34033,,338.00
48214,12214,,49555,320.00
48215,12215,12953,,143.00
48216,12216,,52695,352.00
48217,12217,30475,,271.00
48218,12218,,35552,168.00
48219,12219,4321,,139.00
48220,12220,,57577,70.00
48221,12221,29494,,301.00
48222,12222,,50255,169.00
48223,12223,38970,,425.00
48224,12224,,38552,125.00
48225,12225,37800,,379.00
48226,12226,,25936,363.00
48227,12227,12001,,33.00
48228,12228,,15692,199.00
48229,12229,18977,,382.00
48230,12230,,52616,213.00
48231,12231,26697,,447.00
48232,12232,,59953,105.00
48233,12233,26151,,388.00
48234,12234,,36064,58.00
48235,12235,11105,,196.00
48236,12236,,10178,407.00
48237,12237,37724,,196.00
48238,12238,,24833,136.00
48239,12239,37786,,421.00
48240,12240,,41864,269.00
48241,12241,26982,,471.00
48242,12242,,20555,16.00
48243,12243,22783,,265.00
48244,12244,,23744,451.00
48245,12245,37818,,123.00
48246,12246,,642,430.00
48247,12247,9255,,463.00
48248,12248,,56997,416.00
48249,12249,225,,17.00
48250,12250,,53249,291.00
48251,12251,18555,,295.00
48252,12252,,51692,438.00
48253,12253,25095,,72.00
48254,12254,,12151,114.00
48255,12255,3096,,171.00
48256,12256,,41237,159.00
48257,12257,36347,,125.00
48258,12258,,30892,69.00
48259,12259,38121,,92.00
48260,12260,,47144,497.00
48261,12261,37290,,18.00
48262,12262,,52549,469.00
48263,12263,17986,,155.00
48264,12264,,39224,89.00
48265,12265,12410,,88.00
48266,12266,,17289,175.00
48267,12267,32286,,109.00
48268,12268,,2958,271.00
48269,12269,31110,,248.00
48270,12270,,8880,407.00
48271,12271,14002,,403.00
48272,12272,,42324,299.00
48273,12273,29423,,312.00
48274,12274,,2264,332.00
48275,12275,692,,420.00
48276,12276,,6466,86.00
48277,12277,3935,,417.00
48278,12278,,52758,420.00
48279,12279,24448,,460.00
48280,12280,,55267,167.00
48281,12281,28889,,233.00
48282,12282,,33064,87.00
48283,12283,22622,,243.00
48284,12284,,6980,447.00
48285,12285,11189,,343.00
48286,12286,,59426,241.00
48287,12287,6268,,341.00
48288,12288,,40266,246.00
48289,12289,13026,,266.00
48290,12290,,54547,243.00
48291,12291,9234,,245.00
48292,12292,,50218,350.00
48293,12293,32820,,139.00
48294,12294,,21762,367.00
48295,12295,27547,,291.00
48296,12296,,50047,440.00
48297,12297,10997,,245.00
48298,12298,,21424,223.00
48299,12299,27814,,436.00
48300,12300,,33610,463.00
48301,12301,2434,,287.00
48302,12302,,47265,168.00
48303,12303,2087,,406.00
48304,12304,,51565,57.00
48305,12305,21440,,489.00
48306,12306,,56368,323.00
48307,12307,3413,,77.00
48308,12308,,16471,297.00
48309,12309,7232,,172.00
48310,12310,,30486,265.00
48311,12311,33137,,382.00
48312,12312,,2067,406.00
48313,12313,21732,,115.00
48314,12314,,18627,407.00
48315,12315,6955,,428.00
48316,12316,,33754,120.00
48317,12317,29734,,406.00
48318,12318,,34352,385.00
48319,12319,12899,,145.00
48320,12320,,57829,267.00
48321,12321,6121,,94.00
48322,12322,,29521,144.00
48323,12323,18508,,394.00
48324,12324,,24553,491.00
48325,12325,36101,,214.00
48326,12326,,32705,351.00
48327,12327,25315,,485.00
48328,12328,,26759,426.00
48329,12329,37423,,417.00
48330,12330,,1860,85.00
48331,12331,679,,29.00
48332,12332,,56800,55.00
48333,12333,17327,,299.00
48334,12334,,48985,186.00
48335,12335,1779,,283.00
48336,12336,,18084,392.00
48337,12337,13302,,82.00
48338,12338,,33131,215.00
48339,12339,28840,,242.00
48340,12340,,56081,73.00
48341,12341,23132,,206.00
48342,12342,,58397,370.00
48343,12343,7955,,493.00
48344,12344,,4908,48.00
48345,12345,7103,,186.00
48346,12346,,13793,378.00
48347,12347,93,,366.00
48348,12348,,47251,184.00
48349,12349,39468,,60.00
48350,12350,,37896,186.00
48351,12351,19379,,37.00
48352,12352,,19259,216.00
48353,12353,14193,,82.00
48354,12354,,20792,497.00
48355,12355,30794,,315.00
48356,12356,,1159,359.00
48357,12357,37545,,297.00
48358,12358,,2553,330.00
48359,12359,29145,,202.00
48360,12360,,3877,168.00
48361,12361,28263,,104.00
48362,12362,,45704,211.00
48363,12363,24810,,330.00
48364,12364,,2417,41.00
48365,12365,38347,,116.00
48366,12366,,37470,266.00
48367,12367,5118,,49.00
48368,12368,,19023,407.00
48369,12369,21834,,244.00
48370,12370,,48633,117.00
48371,12371,19295,,379.00
48372,12372,,21517,280.00
48373,12373,21287,,339.00
48374,12374,,38712,328.00
48375,12375,21444,,406.00
48376,12376,,31506,158.00
48377,12377,3991,,186.00
48378,12378,,41720,106.00
48379,12379,36499,,332.00
48380,12380,,26071,69.00
48381,12381,32100,,5.00
48382,12382,,2104,484.00
48383,12383,12658,,251.00
48384,12384,,18374,299.00
48385,12385,25413,,387.00
48386,12386,,19396,361.00
48387,12387,32711,,8.00
48388,12388,,26677,178.00
48389,12389,23891,,116.00
48390,12390,,7194,330.00
48391,12391,34729,,97.00
48392,12392,,14167,99.00
48393,12393,24365,,67.00
48394,12394,,35581,424.00
48395,12395,37857,,122.00
48396,12396,,5638,363.00
48397,12397,29736,,74.00
48398,12398,,1084,252.00
48399,12399,3413,,46.00
48400,12400,,19472,36.00
48401,12401,22613,,60.00
48402,12402,,19083,332.00
48403,12403,912,,404.00
48404,12404,,48058,408.00
48405,12405,18477,,254.00
48406,12406,,43534,357.00
48407,12407,15902,,131.00
48408,12408,,20945,148.00
48409,12409,32692,,335.00
48410,12410,,49500,436.00
48411,12411,25343,,423.00
48412,12412,,27375,233.00
48413,12413,32784,,315.00
48414,12414,,54676,357.00
48415,12415,23769,,381.00
48416,12416,,49774,391.00
48417,12417,28345,,430.00
48418,12418,,53852,42.00
48419,12419,9681,,429.00
48420,12420,,33017,436.00
48421,12421,6743,,473.00
48422,12422,,58231,473.00
48423,12423,37173,,11.00
48424,12424,,3415,148.00
48425,12425,13112,,310.00
48426,12426,,18515,28.00
48427,12427,151,,393.00
48428,12428,,26801,243.00
48429,12429,19824,,91.00
48430,12430,,29467,130.00
48431,12431,7769,,319.00
48432,12432,,11895,59.00
48433,12433,14915,,286.00
48434,12434,,6323,349.00
48435,12435,32720,,366.00
48436,12436,,2713,182.00
48437,12437,9142,,462.00
48438,12438,,18458,349.00
48439,12439,28873,,374.00
48440,12440,,11374,295.00
48441,12441,35961,,111.00
48442,12442,,30401,19.00
48443,12443,24489,,480.00
48444,12444,,7342,475.00
48445,12445,31411,,49.00
48446,12446,,52706,320.00
48447,12447,9593,,369.00
48448,12448,,25993,445.00
48449,12449,13238,,38.00
48450,12450,,2276,70.00
48451,12451,15309,,174.00
48452,12452,,30316,259.00
48453,12453,6464,,66.00
48454,12454,,37286,156.00
48455,12455,8074,,236.00
48456,12456,,2576,356.00
48457,12457,9230,,257.00
48458,12458,,35817,64.00
48459,12459,18944,,149.00
48460,12460,,56313,294.00
48461,12461,18623,,263.00
48462,12462,,34094,497.00
48463,12463,22950,,473.00
48464,12464,,5531,217.00
48465,12465,3629,,376.00
48466,12466,,39090,149.00
48467,12467,21023,,272.00
48468,12468,,57348,85.00
48469,12469,3857,,482.00
48470,12470,,58616,90.00
48471,12471,8313,,119.00
48472,12472,,35636,333.00
48473,12473,25719,,266.00
48474,12474,,4734,29.00
48475,12475,6712,,152.00
48476,12476,,2158,389.00
48477,12477,17353,,193.00
48478,12478,,2248,43.00
48479,12479,23887,,395.00
48480,12480,,38942,442.00
48481,12481,6716,,486.00
48482,12482,,57085,457.00
48483,12483,1682,,448.00
48484,12484,,20125,470.00
48485,12485,1157,,345.00
48486,12486,,31811,228.00
48487,12487,19016,,77.00
48488,12488,,10198,34.00
48489,12489,11678,,330.00
48490,12490,,58684,258.00
48491,12491,24189,,420.00
48492,12492,,31389,483.00
48493,12493,21369,,459.00
48494,12494,,41163,191.00
48495,12495,17797,,172.00
48496,12496,,59456,340.00
48497,12497,12188,,163.00
48498,12498,,42051,36.00
48499,12499,8613,,331.00
48500,12500,,28616,400.00
48501,12501,38747,,431.00
48502,12502,,43201,308.00
48503,12503,38058,,148.00
48504,12504,,16824,91.00
48505,12505,21179,,172.00
48506,12506,,4103,428.00
48507,12507,3127,,189.00
48508,12508,,21533,408.00
48509,12509,12106,,91.00
48510,12510,,36091,71.00
48511,12511,20704,,206.00
48512,12512,,6204,213.00
48513,12513,4361,,438.00
48514,12514,,9191,270.00
48515,12515,37977,,215.00
48516,12516,,19534,127.00
48517,12517,39779,,193.00
48518,12518,,42464,481.00
48519,12519,10425,,406.00
48520,12520,,59256,9.00
48521,12521,13308,,385.00
48522,12522,,31620,394.00
48523,12523,20092,,105.00
48524,12524,,28859,478.00
48525,12525,2528,,455.00
48526,12526,,33548,404.00
48527,12527,19342,,305.00
48528,12528,,30104,47.00
48529,12529,4728,,375.00
48530,12530,,32727,417.00
48531,12531,26933,,305.00
48532,12532,,20482,468.00
48533,12533,34461,,266.00
48534,12534,,25910,381.00
48535,12535,26077,,134.00
48536,12536,,46688,474.00
48537,12537,75,,279.00
48538,12538,,49294,176.00
48539,12539,22052,,218.00
48540,12540,,7856,338.00
48541,12541,18101,,114.00
48542,12542,,28311,252.00
48543,12543,12501,,316.00
48544,12544,,23018,321.00
48545,12545,6313,,287.00
48546,12546,,56325,405.00
48547,12547,10110,,275.00
48548,12548,,2636,461.00
48549,12549,26929,,301.00
48550,12550,,3650,135.00
48551,12551,14845,,92.00
48552,12552,,36692,371.00
48553,12553,31451,,477.00
48554,12554,,45246,180.00
48555,12555,38494,,48.00
48556,12556,,7005,424.00
48557,12557,26212,,270.00
48558,12558,,48239,96.00
48559,12559,11547,,257.00
48560,12560,,28564,58.00
48561,12561,15879,,462.00
48562,12562,,36659,38.00
48563,12563,4101,,59.00
48564,12564,,7700,218.00
48565,12565,38785,,59.00
48566,12566,,2962,436.00
48567,12567,33762,,164.00
48568,12568,,23852,255.00
48569,12569,34569,,227.00
48570,12570,,19925,453.00
48571,12571,20756,,408.00
48572,12572,,27652,178.00
48573,12573,32975,,198.00
48574,12574,,48742,125.00
48575,12575,1245,,403.00
48576,12576,,24402,259.00
48577,12577,31495,,406.00
48578,12578,,39310,401.00
48579,12579,3603,,373.00
48580,12580,,34498,220.00
48581,12581,3830,,246.00
48582,12582,,37320,320.00
48583,12583,10510,,374.00
48584,12584,,31339,333.00
48585,12585,26384,,324.00
48586,12586,,8904,105.00
48587,12587,24979,,479.00
48588,12588,,3969,498.00
48589,12589,16727,,21.00
48590,12590,,18953,404.00
48591,12591,20596,,87.00
48592,12592,,42888,197.00
48593,12593,33618,,332.00
48594,12594,,54088,254.00
48595,12595,31278,,111.00
48596,12596,,30577,249.00
48597,12597,695,,247.00
48598,12598,,52554,99.00
48599,12599,1531,,125.00
48600,12600,,54301,202.00
48601,12601,14834,,61.00
48602,12602,,45003,477.00
48603,12603,31265,,498.00
48604,12604,,41129,350.00
48605,12605,17338,,133.00
48606,12606,,10532,448.00
48607,12607,38981,,271.00
48608,12608,,12068,381.00
48609,12609,17789,,438.00
48610,12610,,1106,478.00
48611,12611,19139,,445.00
48612,12612,,19177,205.00
48613,12613,9536,,429.00
48614,12614,,26379,423.00
48615,12615,31865,,468.00
48616,12616,,48062,407.00
48617,12617,35628,,259.00
48618,12618,,37874,124.00
48619,12619,25154,,498.00
48620,12620,,25304,325.00
48621,12621,31783,,397.00
48622,12622,,35930,141.00
48623,12623,16704,,385.00
48624,12624,,56372,451.00
48625,12625,28578,,288.00
48626,12626,,9380,187.00
48627,12627,24722,,316.00
48628,12628,,32864,356.00
48629,12629,5112,,430.00
48630,12630,,24380,40.00
48631,12631,2640,,89.00
48632,12632,,29511,213.00
48633,12633,25153,,64.00
48634,12634,,40060,178.00
48635,12635,16191,,182.00
48636,12636,,43638,368.00
48637,12637,5314,,94.00
48638,12638,,44897,465.00
48639,12639,14002,,240.00
48640,12640,,52165,68.00
48641,12641,23642,,390.00
48642,12642,,12276,461.00
48643,12643,11665,,177.00
48644,12644,,45853,464.00
48645,12645,272,,171.00
48646,12646,,35493,408.00
48647,12647,3156,,59.00
48648,12648,,28922,369.00
48649,12649,2474,,312.00
48650,12650,,10517,301.00
48651,12651,36643,,467.00
48652,12652,,17338,372.00
48653,12653,5109,,378.00
48654,12654,,21712,132.00
48655,12655,32356,,265.00
48656,12656,,4325,74.00
48657,12657,19072,,250.00
48658,12658,,16281,285.00
48659,12659,7864,,95.00
48660,12660,,59590,211.00
48661,12661,5368,,342.00
48662,12662,,8095,385.00
48663,12663,19235,,150.00
48664,12664,,50873,477.00
48665,12665,27235,,140.00
48666,12666,,9016,249.00
48667,12667,2818,,66.00
48668,12668,,83,181.00
48669,12669,24172,,319.00
48670,12670,,59025,314.00
48671,12671,35244,,324.00
48672,12672,,36497,91.00
48673,12673,19222,,335.00
48674,12674,,31439,406.00
48675,12675,3313,,256.00
48676,12676,,16908,104.00
48677,12677,31069,,249.00
48678,12678,,29029,201.00
48679,12679,17321,,328.00
48680,12680,,2139,478.00
48681,12681,3124,,109.00
48682,12682,,56298,350.00
48683,12683,9141,,410.00
48684,12684,,40111,381.00
48685,12685,23256,,22.00
48686,12686,,24098,461.00
48687,12687,8108,,140.00
48688,12688,,24882,82.00
48689,12689,12739,,197.00
48690,12690,,8702,156.00
48691,12691,32733,,187.00
48692,12692,,54648,203.00
48693,12693,11139,,297.00
48694,12694,,34124,286.00
48695,12695,17430,,301.00
48696,12696,,52650,387.00
48697,12697,31419,,160.00
48698,12698,,54532,23.00
48699,12699,26313,,201.00
48700,12700,,44799,216.00
48701,12701,3325,,351.00
48702,12702,,25183,407.00
48703,12703,3610,,275.00
48704,12704,,55438,218.00
48705,12705,14664,,260.00
48706,12706,,20565,287.00
48707,12707,16707,,462.00
48708,12708,,11339,14.00
48709,12709,14380,,30.00
48710,12710,,25753,318.00
48711,12711,37453,,300.00
48712,12712,,614,372.00
48713,12713,20486,,398.00
48714,12714,,45120,409.00
48715,12715,21511,,251.00
48716,12716,,16120,64.00
48717,12717,25050,,269.00
48718,12718,,9734,148.00
48719,12719,38542,,377.00
48720,12720,,17599,126.00
48721,12721,30515,,92.00
48722,12722,,11510,62.00
48723,12723,35039,,432.00
48724,12724,,7627,365.00
48725,12725,21024,,233.00
48726,12726,,27745,355.00
48727,12727,23103,,365.00
48728,12728,,32810,236.00
48729,12729,1930,,341.00
48730,12730,,36590,22.00
48731,12731,37017,,266.00
48732,12732,,46204,202.00
48733,12733,30030,,165.00
48734,12734,,30795,339.00
48735,12735,16105,,394.00
48736,12736,,3922,223.00
48737,12737,10454,,247.00
48738,12738,,17920,381.00
48739,12739,3977,,76.00
48740,12740,,23463,212.00
48741,12741,30735,,261.00
48742,12742,,2827,497.00
48743,12743,14386,,133.00
48744,12744,,51982,454.00
48745,12745,20722,,51.00
48746,12746,,42494,135.00
48747,12747,4314,,161.00
48748,12748,,28583,382.00
48749,12749,20324,,91.00
48750,12750,,15115,386.00
48751,12751,5032,,391.00
48752,12752,,52329,473.00
48753,12753,5897,,97.00
48754,12754,,24471,164.00
48755,12755,21095,,345.00
48756,12756,,53757,287.00
48757,12757,22532,,106.00
48758,12758,,51625,272.00
48759,12759,1426,,230.00
48760,12760,,50992,458.00
48761,12761,24638,,13.00
48762,12762,,57240,84.00
48763,12763,20304,,454.00
48764,12764,,52956,439.00
48765,12765,36926,,391.00
48766,12766,,20812,383.00
48767,12767,29556,,111.00
48768,12768,,12301,492.00
48769,12769,1837,,94.00
48770,12770,,5952,231.00
48771,12771,36111,,21.00
48772,12772,,6409,428.00
48773,12773,10822,,85.00
48774,12774,,18764,6.00
48775,12775,25934,,473.00
48776,12776,,50182,491.00
48777,12777,25166,,458.00
48778,12778,,36919,284.00
48779,12779,5867,,473.00
48780,12780,,28651,38.00
48781,12781,23729,,213.00
48782,12782,,51450,345.00
48783,12783,3063,,389.00
48784,12784,,53210,165.00
48785,12785,6872,,475.00
48786,12786,,52709,248.00
48787,12787,16173,,79.00
48788,12788,,51106,208.00
48789,12789,26664,,107.00
48790,12790,,24359,134.00
48791,12791,35142,,79.00
48792,12792,,37918,175.00
48793,12793,16110,,19.00
48794,12794,,46971,134.00
48795,12795,24060,,320.00
48796,12796,,2465,132.00
48797,12797,22084,,481.00
48798,12798,,17,53.00
48799,12799,16297,,250.00
48800,12800,,4344,115.00
48801,12801,39223,,52.00
48802,12802,,44244,270.00
48803,12803,14366,,386.00
48804,12804,,48403,6.00
48805,12805,27071,,276.00
48806,12806,,56459,117.00
48807,12807,4264,,238.00
48808,12808,,8566,334.00
48809,12809,9344,,240.00
48810,12810,,26561,296.00
48811,12811,2162,,475.00
48812,12812,,1660,277.00
48813,12813,12923,,11.00
48814,12814,,5644,372.00
48815,12815,3394,,151.00
48816,12816,,54026,323.00
48817,12817,1845,,370.00
48818,12818,,42839,40.00
48819,12819,24554,,227.00
48820,12820,,21003,430.00
48821,12821,2889,,104.00
48822,12822,,16953,132.00
48823,12823,31802,,166.00
48824,12824,,2981,403.00
48825,12825,16206,,322.00
48826,12826,,51587,40.00
48827,12827,29702,,252.00
48828,12828,,47496,60.00
48829,12829,8606,,456.00
48830,12830,,32003,435.00
48831,12831,13196,,144.00
48832,12832,,19929,411.00
48833,12833,1354,,203.00
48834,12834,,4300,443.00
48835,12835,7264,,44.00
48836,12836,,55881,130.00
48837,12837,19931,,123.00
48838,12838,,45050,120.00
48839,12839,11803,,218.00
48840,12840,,47770,38.00
48841,12841,17406,,427.00
48842,12842,,34874,279.00
48843,12843,25062,,445.00
48844,12844,,4722,202.00
48845,12845,15457,,331.00
48846,12846,,32274,461.00
48847,12847,14065,,363.00
48848,12848,,36958,235.00
48849,12849,26849,,301.00
48850,12850,,32849,22.00
48851,12851,38516,,109.00
48852,12852,,47184,451.00
48853,12853,357,,456.00
48854,12854,,15676,416.00
48855,12855,26176,,211.00
48856,12856,,54684,411.00
48857,12857,17298,,293.00
48858,12858,,3197,445.00
48859,12859,17282,,499.00
48860,12860,,8405,386.00
48861,12861,22094,,326.00
48862,12862,,33626,439.00
48863,12863,10806,,15.00
48864,12864,,48310,380.00
48865,12865,30776,,53.00
48866,12866,,5302,465.00
48867,12867,36767,,143.00
48868,12868,,10897,283.00
48869,12869,11349,,322.00
48870,12870,,15150,150.00
48871,12871,38030,,156.00
48872,12872,,51587,339.00
48873,12873,18594,,312.00
48874,12874,,33019,458.00
48875,12875,23110,,60.00
48876,12876,,10625,246.00
48877,12877,17126,,130.00
48878,12878,,32435,39.00
48879,12879,1940,,344.00
48880,12880,,48501,170.00
48881,12881,35229,,205.00
48882,12882,,5971,319.00
48883,12883,26181,,453.00
48884,12884,,41884,104.00
48885,12885,18806,,330.00
48886,12886,,48737,54.00
48887,12887,10175,,224.00
48888,12888,,19999,315.00
48889,12889,6620,,48.00
48890,12890,,36157,188.00
48891,12891,28415,,106.00
48892,12892,,43134,205.00
48893,12893,36120,,88.00
48894,12894,,45875,16.00
48895,12895,23919,,499.00
48896,12896,,13264,131.00
48897,12897,35865,,465.00
48898,12898,,53464,365.00
48899,12899,32374,,328.00
48900,12900,,14982,262.00
48901,12901,3837,,238.00
48902,12902,,41057,69.00
48903,12903,15564,,404.00
48904,12904,,37515,474.00
48905,12905,23602,,124.00
48906,12906,,7161,457.00
48907,12907,32365,,133.00
48908,12908,,5808,165.00
48909,12909,6880,,160.00
48910,12910,,46357,219.00
48911,12911,11476,,470.00
48912,12912,,28205,130.00
48913,12913,32238,,222.00
48914,12914,,49483,278.00
48915,12915,8646,,473.00
48916,12916,,28841,186.00
48917,12917,30583,,151.00
48918,12918,,8333,376.00
48919,12919,14210,,280.00
48920,12920,,26047,429.00
48921,12921,13847,,338.00
48922,12922,,38298,266.00
